[2025-11-29 22:22:40,066] [INFO] CSV 文件不存在，将创建新文件
[2025-11-29 22:36:54,921] [INFO] 第14页的第1条评论写入成功
[2025-11-29 22:36:54,924] [INFO] 第14页的第2条评论正在写入csv文件
[2025-11-29 22:36:54,924] [INFO] 第14页的第2条评论写入成功
[2025-11-29 22:36:54,924] [INFO] 第14页的第3条评论正在写入csv文件
[2025-11-29 22:36:54,926] [INFO] 第14页的第3条评论写入成功
[2025-11-29 22:36:54,926] [INFO] 第14页的第4条评论正在写入csv文件
[2025-11-29 22:36:54,926] [INFO] 第14页的第4条评论写入成功
[2025-11-29 22:36:54,926] [INFO] 第14页的第5条评论正在写入csv文件
[2025-11-29 22:36:54,926] [INFO] 第14页的第5条评论写入成功
[2025-11-29 22:36:54,926] [INFO] 第14页的第6条评论正在写入csv文件
[2025-11-29 22:36:54,926] [INFO] 第14页的第6条评论写入成功
[2025-11-29 22:36:54,931] [INFO] 第14页的第7条评论正在写入csv文件
[2025-11-29 22:36:54,931] [INFO] 第14页的第7条评论写入成功
[2025-11-29 22:36:54,931] [INFO] 第14页的第8条评论正在写入csv文件
[2025-11-29 22:36:54,931] [INFO] 第14页的第8条评论写入成功
[2025-11-29 22:36:54,931] [INFO] 第14页的第9条评论正在写入csv文件
[2025-11-29 22:36:54,931] [INFO] 第14页的第9条评论写入成功
[2025-11-29 22:36:54,931] [INFO] 第14页的第10条评论正在写入csv文件
[2025-11-29 22:36:54,936] [INFO] 第14页的第10条评论写入成功
[2025-11-29 22:36:56,742] [INFO] 正在向第38页的第14条评论的回复评论的第2页发起请求
[2025-11-29 22:36:57,048] [INFO] 第(38, 14, 2)页请求成功
[2025-11-29 22:36:57,049] [INFO] 第14页的第1条评论正在写入csv文件
[2025-11-29 22:36:57,050] [INFO] 第14页的第1条评论写入成功
[2025-11-29 22:36:57,050] [INFO] 第14页的第2条评论正在写入csv文件
[2025-11-29 22:36:57,052] [INFO] 第14页的第2条评论写入成功
[2025-11-29 22:36:57,052] [INFO] 第14页的第3条评论正在写入csv文件
[2025-11-29 22:36:57,052] [INFO] 第14页的第3条评论写入成功
[2025-11-29 22:36:57,052] [INFO] 第38页的第15条评论正在写入csv文件
[2025-11-29 22:36:57,057] [INFO] 第38页的第15条评论写入成功
[2025-11-29 22:36:57,057] [INFO] 第38页的第16条评论正在写入csv文件
[2025-11-29 22:36:57,057] [INFO] 第38页的第16条评论写入成功
[2025-11-29 22:36:57,057] [INFO] 第38页的第17条评论正在写入csv文件
[2025-11-29 22:36:57,057] [INFO] 第38页的第17条评论写入成功
[2025-11-29 22:36:57,057] [INFO] 第38页的第18条评论正在写入csv文件
[2025-11-29 22:36:57,057] [INFO] 第38页的第18条评论写入成功
[2025-11-29 22:36:57,057] [INFO] 第38页的第19条评论正在写入csv文件
[2025-11-29 22:36:57,062] [INFO] 第38页的第19条评论写入成功
[2025-11-29 22:36:57,062] [INFO] 第38页的第20条评论正在写入csv文件
[2025-11-29 22:36:57,062] [INFO] 第38页的第20条评论写入成功
[2025-11-29 22:36:59,847] [INFO] 正在向第39页发起请求
[2025-11-29 22:37:00,274] [INFO] 第39页请求成功
[2025-11-29 22:37:00,279] [INFO] 第39页的第1条评论正在写入csv文件
[2025-11-29 22:37:00,280] [INFO] 第39页的第1条评论写入成功
[2025-11-29 22:37:00,280] [INFO] 第39页的第2条评论正在写入csv文件
[2025-11-29 22:37:00,283] [INFO] 第39页的第2条评论写入成功
[2025-11-29 22:37:00,283] [INFO] 第39页的第3条评论正在写入csv文件
[2025-11-29 22:37:00,284] [INFO] 第39页的第3条评论写入成功
[2025-11-29 22:37:00,284] [INFO] 第39页的第4条评论正在写入csv文件
[2025-11-29 22:37:00,285] [INFO] 第39页的第4条评论写入成功
[2025-11-29 22:37:00,285] [INFO] 第39页的第5条评论正在写入csv文件
[2025-11-29 22:37:00,285] [INFO] 第39页的第5条评论写入成功
[2025-11-29 22:37:01,673] [INFO] 正在向第39页的第5条评论的回复评论的第1页发起请求
[2025-11-29 22:37:01,959] [INFO] 第(39, 5, 1)页请求成功
[2025-11-29 22:37:01,961] [INFO] 第5页的第1条评论正在写入csv文件
[2025-11-29 22:37:01,963] [INFO] 第5页的第1条评论写入成功
[2025-11-29 22:37:01,964] [INFO] 第5页的第2条评论正在写入csv文件
[2025-11-29 22:37:01,966] [INFO] 第5页的第2条评论写入成功
[2025-11-29 22:37:01,968] [INFO] 第5页的第3条评论正在写入csv文件
[2025-11-29 22:37:01,970] [INFO] 第5页的第3条评论写入成功
[2025-11-29 22:37:01,971] [INFO] 第5页的第4条评论正在写入csv文件
[2025-11-29 22:37:01,972] [INFO] 第5页的第4条评论写入成功
[2025-11-29 22:37:01,972] [INFO] 第5页的第5条评论正在写入csv文件
[2025-11-29 22:37:01,973] [INFO] 第5页的第5条评论写入成功
[2025-11-29 22:37:01,973] [INFO] 第5页的第6条评论正在写入csv文件
[2025-11-29 22:37:01,974] [INFO] 第5页的第6条评论写入成功
[2025-11-29 22:37:01,975] [INFO] 第39页的第6条评论正在写入csv文件
[2025-11-29 22:37:01,976] [INFO] 第39页的第6条评论写入成功
[2025-11-29 22:37:01,978] [INFO] 第39页的第7条评论正在写入csv文件
[2025-11-29 22:37:01,980] [INFO] 第39页的第7条评论写入成功
[2025-11-29 22:37:01,980] [INFO] 第39页的第8条评论正在写入csv文件
[2025-11-29 22:37:01,981] [INFO] 第39页的第8条评论写入成功
[2025-11-29 22:37:01,982] [INFO] 第39页的第9条评论正在写入csv文件
[2025-11-29 22:37:01,982] [INFO] 第39页的第9条评论写入成功
[2025-11-29 22:37:01,983] [INFO] 第39页的第10条评论正在写入csv文件
[2025-11-29 22:37:01,984] [INFO] 第39页的第10条评论写入成功
[2025-11-29 22:37:01,985] [INFO] 第39页的第11条评论正在写入csv文件
[2025-11-29 22:37:01,986] [INFO] 第39页的第11条评论写入成功
[2025-11-29 22:37:04,912] [INFO] 正在向第39页的第11条评论的回复评论的第1页发起请求
[2025-11-29 22:37:05,241] [INFO] 第(39, 11, 1)页请求成功
[2025-11-29 22:37:05,242] [INFO] 第11页的第1条评论正在写入csv文件
[2025-11-29 22:37:05,243] [INFO] 第11页的第1条评论写入成功
[2025-11-29 22:37:05,245] [INFO] 第11页的第2条评论正在写入csv文件
[2025-11-29 22:37:05,248] [INFO] 第11页的第2条评论写入成功
[2025-11-29 22:37:05,248] [INFO] 第11页的第3条评论正在写入csv文件
[2025-11-29 22:37:05,248] [INFO] 第11页的第3条评论写入成功
[2025-11-29 22:37:05,248] [INFO] 第11页的第4条评论正在写入csv文件
[2025-11-29 22:37:05,248] [INFO] 第11页的第4条评论写入成功
[2025-11-29 22:37:05,253] [INFO] 第11页的第5条评论正在写入csv文件
[2025-11-29 22:37:05,254] [INFO] 第11页的第5条评论写入成功
[2025-11-29 22:37:05,254] [INFO] 第11页的第6条评论正在写入csv文件
[2025-11-29 22:37:05,254] [INFO] 第11页的第6条评论写入成功
[2025-11-29 22:37:05,258] [INFO] 第11页的第7条评论正在写入csv文件
[2025-11-29 22:37:05,258] [INFO] 第11页的第7条评论写入成功
[2025-11-29 22:37:05,263] [INFO] 第11页的第8条评论正在写入csv文件
[2025-11-29 22:37:05,264] [INFO] 第11页的第8条评论写入成功
[2025-11-29 22:37:05,264] [INFO] 第11页的第9条评论正在写入csv文件
[2025-11-29 22:37:05,264] [INFO] 第11页的第9条评论写入成功
[2025-11-29 22:37:05,264] [INFO] 第11页的第10条评论正在写入csv文件
[2025-11-29 22:37:05,264] [INFO] 第11页的第10条评论写入成功
[2025-11-29 22:37:06,542] [INFO] 正在向第39页的第11条评论的回复评论的第2页发起请求
[2025-11-29 22:37:06,869] [INFO] 第(39, 11, 2)页请求成功
[2025-11-29 22:37:06,872] [INFO] 第11页的第1条评论正在写入csv文件
[2025-11-29 22:37:06,874] [INFO] 第11页的第1条评论写入成功
[2025-11-29 22:37:06,874] [INFO] 第11页的第2条评论正在写入csv文件
[2025-11-29 22:37:06,874] [INFO] 第11页的第2条评论写入成功
[2025-11-29 22:37:06,874] [INFO] 第11页的第3条评论正在写入csv文件
[2025-11-29 22:37:06,874] [INFO] 第11页的第3条评论写入成功
[2025-11-29 22:37:06,879] [INFO] 第11页的第4条评论正在写入csv文件
[2025-11-29 22:37:06,879] [INFO] 第11页的第4条评论写入成功
[2025-11-29 22:37:06,879] [INFO] 第11页的第5条评论正在写入csv文件
[2025-11-29 22:37:06,884] [INFO] 第11页的第5条评论写入成功
[2025-11-29 22:37:06,885] [INFO] 第11页的第6条评论正在写入csv文件
[2025-11-29 22:37:06,887] [INFO] 第11页的第6条评论写入成功
[2025-11-29 22:37:06,887] [INFO] 第11页的第7条评论正在写入csv文件
[2025-11-29 22:37:06,887] [INFO] 第11页的第7条评论写入成功
[2025-11-29 22:37:06,889] [INFO] 第11页的第8条评论正在写入csv文件
[2025-11-29 22:37:06,889] [INFO] 第11页的第8条评论写入成功
[2025-11-29 22:37:06,889] [INFO] 第11页的第9条评论正在写入csv文件
[2025-11-29 22:37:06,889] [INFO] 第11页的第9条评论写入成功
[2025-11-29 22:37:06,892] [INFO] 第11页的第10条评论正在写入csv文件
[2025-11-29 22:37:06,893] [INFO] 第11页的第10条评论写入成功
[2025-11-29 22:37:09,035] [INFO] 正在向第39页的第11条评论的回复评论的第3页发起请求
[2025-11-29 22:37:09,346] [INFO] 第(39, 11, 3)页请求成功
[2025-11-29 22:37:09,348] [INFO] 第11页的第1条评论正在写入csv文件
[2025-11-29 22:37:09,350] [INFO] 第11页的第1条评论写入成功
[2025-11-29 22:37:09,351] [INFO] 第11页的第2条评论正在写入csv文件
[2025-11-29 22:37:09,351] [INFO] 第11页的第2条评论写入成功
[2025-11-29 22:37:09,351] [INFO] 第11页的第3条评论正在写入csv文件
[2025-11-29 22:37:09,351] [INFO] 第11页的第3条评论写入成功
[2025-11-29 22:37:09,351] [INFO] 第11页的第4条评论正在写入csv文件
[2025-11-29 22:37:09,351] [INFO] 第11页的第4条评论写入成功
[2025-11-29 22:37:09,351] [INFO] 第11页的第5条评论正在写入csv文件
[2025-11-29 22:37:09,356] [INFO] 第11页的第5条评论写入成功
[2025-11-29 22:37:09,356] [INFO] 第11页的第6条评论正在写入csv文件
[2025-11-29 22:37:09,356] [INFO] 第11页的第6条评论写入成功
[2025-11-29 22:37:09,358] [INFO] 第11页的第7条评论正在写入csv文件
[2025-11-29 22:37:09,361] [INFO] 第11页的第7条评论写入成功
[2025-11-29 22:37:09,361] [INFO] 第11页的第8条评论正在写入csv文件
[2025-11-29 22:37:09,361] [INFO] 第11页的第8条评论写入成功
[2025-11-29 22:37:09,361] [INFO] 第11页的第9条评论正在写入csv文件
[2025-11-29 22:37:09,367] [INFO] 第11页的第9条评论写入成功
[2025-11-29 22:37:09,367] [INFO] 第11页的第10条评论正在写入csv文件
[2025-11-29 22:37:09,367] [INFO] 第11页的第10条评论写入成功
[2025-11-29 22:37:11,664] [INFO] 正在向第39页的第11条评论的回复评论的第4页发起请求
[2025-11-29 22:37:11,955] [INFO] 第(39, 11, 4)页请求成功
[2025-11-29 22:37:11,956] [INFO] 第11页的第1条评论正在写入csv文件
[2025-11-29 22:37:11,956] [INFO] 第11页的第1条评论写入成功
[2025-11-29 22:37:11,956] [INFO] 第11页的第2条评论正在写入csv文件
[2025-11-29 22:37:11,956] [INFO] 第11页的第2条评论写入成功
[2025-11-29 22:37:11,961] [INFO] 第11页的第3条评论正在写入csv文件
[2025-11-29 22:37:11,961] [INFO] 第11页的第3条评论写入成功
[2025-11-29 22:37:11,961] [INFO] 第11页的第4条评论正在写入csv文件
[2025-11-29 22:37:11,961] [INFO] 第11页的第4条评论写入成功
[2025-11-29 22:37:11,961] [INFO] 第11页的第5条评论正在写入csv文件
[2025-11-29 22:37:11,961] [INFO] 第11页的第5条评论写入成功
[2025-11-29 22:37:11,966] [INFO] 第11页的第6条评论正在写入csv文件
[2025-11-29 22:37:11,966] [INFO] 第11页的第6条评论写入成功
[2025-11-29 22:37:11,966] [INFO] 第11页的第7条评论正在写入csv文件
[2025-11-29 22:37:11,966] [INFO] 第11页的第7条评论写入成功
[2025-11-29 22:37:11,966] [INFO] 第11页的第8条评论正在写入csv文件
[2025-11-29 22:37:11,966] [INFO] 第11页的第8条评论写入成功
[2025-11-29 22:37:11,971] [INFO] 第11页的第9条评论正在写入csv文件
[2025-11-29 22:37:11,971] [INFO] 第11页的第9条评论写入成功
[2025-11-29 22:37:11,971] [INFO] 第11页的第10条评论正在写入csv文件
[2025-11-29 22:37:11,971] [INFO] 第11页的第10条评论写入成功
[2025-11-29 22:37:13,703] [INFO] 正在向第39页的第11条评论的回复评论的第5页发起请求
[2025-11-29 22:37:14,002] [INFO] 第(39, 11, 5)页请求成功
[2025-11-29 22:37:14,004] [INFO] 第11页的第1条评论正在写入csv文件
[2025-11-29 22:37:14,007] [INFO] 第11页的第1条评论写入成功
[2025-11-29 22:37:14,007] [INFO] 第11页的第2条评论正在写入csv文件
[2025-11-29 22:37:14,011] [INFO] 第11页的第2条评论写入成功
[2025-11-29 22:37:14,013] [INFO] 第11页的第3条评论正在写入csv文件
[2025-11-29 22:37:14,013] [INFO] 第11页的第3条评论写入成功
[2025-11-29 22:37:14,015] [INFO] 第11页的第4条评论正在写入csv文件
[2025-11-29 22:37:14,015] [INFO] 第11页的第4条评论写入成功
[2025-11-29 22:37:14,016] [INFO] 第11页的第5条评论正在写入csv文件
[2025-11-29 22:37:14,017] [INFO] 第11页的第5条评论写入成功
[2025-11-29 22:37:14,017] [INFO] 第11页的第6条评论正在写入csv文件
[2025-11-29 22:37:14,018] [INFO] 第11页的第6条评论写入成功
[2025-11-29 22:37:14,019] [INFO] 第11页的第7条评论正在写入csv文件
[2025-11-29 22:37:14,020] [INFO] 第11页的第7条评论写入成功
[2025-11-29 22:37:14,020] [INFO] 第11页的第8条评论正在写入csv文件
[2025-11-29 22:37:14,021] [INFO] 第11页的第8条评论写入成功
[2025-11-29 22:37:14,022] [INFO] 第11页的第9条评论正在写入csv文件
[2025-11-29 22:37:14,022] [INFO] 第11页的第9条评论写入成功
[2025-11-29 22:37:14,023] [INFO] 第11页的第10条评论正在写入csv文件
[2025-11-29 22:37:14,024] [INFO] 第11页的第10条评论写入成功
[2025-11-29 22:37:16,172] [INFO] 正在向第39页的第11条评论的回复评论的第6页发起请求
[2025-11-29 22:37:16,599] [INFO] 第(39, 11, 6)页请求成功
[2025-11-29 22:37:16,600] [INFO] 第11页的第1条评论正在写入csv文件
[2025-11-29 22:37:16,600] [INFO] 第11页的第1条评论写入成功
[2025-11-29 22:37:16,600] [INFO] 第11页的第2条评论正在写入csv文件
[2025-11-29 22:37:16,603] [INFO] 第11页的第2条评论写入成功
[2025-11-29 22:37:16,603] [INFO] 第11页的第3条评论正在写入csv文件
[2025-11-29 22:37:16,603] [INFO] 第11页的第3条评论写入成功
[2025-11-29 22:37:16,603] [INFO] 第11页的第4条评论正在写入csv文件
[2025-11-29 22:37:16,603] [INFO] 第11页的第4条评论写入成功
[2025-11-29 22:37:16,608] [INFO] 第11页的第5条评论正在写入csv文件
[2025-11-29 22:37:16,608] [INFO] 第11页的第5条评论写入成功
[2025-11-29 22:37:16,608] [INFO] 第11页的第6条评论正在写入csv文件
[2025-11-29 22:37:16,608] [INFO] 第11页的第6条评论写入成功
[2025-11-29 22:37:16,608] [INFO] 第11页的第7条评论正在写入csv文件
[2025-11-29 22:37:16,608] [INFO] 第11页的第7条评论写入成功
[2025-11-29 22:37:16,608] [INFO] 第11页的第8条评论正在写入csv文件
[2025-11-29 22:37:16,608] [INFO] 第11页的第8条评论写入成功
[2025-11-29 22:37:16,613] [INFO] 第11页的第9条评论正在写入csv文件
[2025-11-29 22:37:16,613] [INFO] 第11页的第9条评论写入成功
[2025-11-29 22:37:16,613] [INFO] 第11页的第10条评论正在写入csv文件
[2025-11-29 22:37:16,613] [INFO] 第11页的第10条评论写入成功
[2025-11-29 22:37:17,819] [INFO] 正在向第39页的第11条评论的回复评论的第7页发起请求
[2025-11-29 22:37:18,111] [INFO] 第(39, 11, 7)页请求成功
[2025-11-29 22:37:18,114] [INFO] 第11页的第1条评论正在写入csv文件
[2025-11-29 22:37:18,114] [INFO] 第11页的第1条评论写入成功
[2025-11-29 22:37:18,119] [INFO] 第11页的第2条评论正在写入csv文件
[2025-11-29 22:37:18,119] [INFO] 第11页的第2条评论写入成功
[2025-11-29 22:37:18,119] [INFO] 第11页的第3条评论正在写入csv文件
[2025-11-29 22:37:18,119] [INFO] 第11页的第3条评论写入成功
[2025-11-29 22:37:18,119] [INFO] 第11页的第4条评论正在写入csv文件
[2025-11-29 22:37:18,119] [INFO] 第11页的第4条评论写入成功
[2025-11-29 22:37:18,124] [INFO] 第11页的第5条评论正在写入csv文件
[2025-11-29 22:37:18,126] [INFO] 第11页的第5条评论写入成功
[2025-11-29 22:37:18,126] [INFO] 第11页的第6条评论正在写入csv文件
[2025-11-29 22:37:18,126] [INFO] 第11页的第6条评论写入成功
[2025-11-29 22:37:18,126] [INFO] 第11页的第7条评论正在写入csv文件
[2025-11-29 22:37:18,129] [INFO] 第11页的第7条评论写入成功
[2025-11-29 22:37:18,129] [INFO] 第11页的第8条评论正在写入csv文件
[2025-11-29 22:37:18,129] [INFO] 第11页的第8条评论写入成功
[2025-11-29 22:37:18,129] [INFO] 第11页的第9条评论正在写入csv文件
[2025-11-29 22:37:18,129] [INFO] 第11页的第9条评论写入成功
[2025-11-29 22:37:18,129] [INFO] 第11页的第10条评论正在写入csv文件
[2025-11-29 22:37:18,129] [INFO] 第11页的第10条评论写入成功
[2025-11-29 22:37:19,232] [INFO] 正在向第39页的第11条评论的回复评论的第8页发起请求
[2025-11-29 22:37:19,508] [INFO] 第(39, 11, 8)页请求成功
[2025-11-29 22:37:19,509] [INFO] 第11页的第1条评论正在写入csv文件
[2025-11-29 22:37:19,511] [INFO] 第11页的第1条评论写入成功
