用户名,等级,评论内容,日期,点赞数,页数,parent_id,rpid,oid,pagination_str
伟大的国万岁,4,很难的。我们老师说过，你想被鉴定成精神病也非常非常的难。不仅要心理上的，也要生理上的。,2025-11-24 09:02:47,2,11,281174141825,283349647440,115579969085266,CAEiAggM
井茶国家,6,补充一点：罗老师说的鼻子患者杀医生的案例详情，空鼻症现在已被国家认定为医源性疾病，但当时国内医学界普遍不承认也不了解，患者多次求医无果才精神失常，饱受心理生理双重折磨，杀人泄愤也能理解,2025-11-22 23:06:12,3,11,0,283224650336,115579969085266,CAEiAggM
呢称未解锁,3,罗律师不搞医疗官司，恐怕都不知道本朝的被精分或被双相的正常人就有不少，包括早年间up访的人。,2025-11-24 01:04:20,0,11,283224650336,281454827041,115579969085266,CAEiAggM
壹钧艺星演艺社,5,不犯法，这是给受害者留有余地,2025-11-21 09:51:43,0,11,0,281183636961,115579969085266,CAEiAggM
君子以宽仁为德,5,我认为精神病有两种，一种是水浒传的李逵无差别的杀人，另一种是三国演义里的曹操利用丞相职位去屠城杀人,2025-11-20 23:54:21,0,11,0,281164438545,115579969085266,CAEiAggM
那么嘿嘿嘿嘿,5,答题，当然是犯法的，无论什么状态，然后是责任阻却。意义在于，可以对精神病人构成正当防卫,2025-11-21 05:22:31,0,11,0,283045930608,115579969085266,CAEiAggM
星见雅百战,4,死缓是不是最后都有机会变为无期什么的[星星眼],2025-11-20 12:49:42,0,11,0,281113504609,115579969085266,CAEiAggM
深渊特使,6,所以说正常人被非正常人送到其他世界，不消灭肉体，是留着送更多正常人去其他世界吗？,2025-11-20 12:30:20,1,11,0,282979973440,115579969085266,CAEiAggM
莫奈霸王,6,精神病人不具备刑事责任能力，那么ta应该有监护人吧[doge]（不懂[笑哭]）,2025-11-20 12:02:30,0,11,0,282977518688,115579969085266,CAEiAggM
待兼诗歌剧HP,5,那是否可以认定精神病患者为社会的一个安全隐患呢？,2025-11-20 11:55:18,0,11,0,281109036689,115579969085266,CAEiAggM
梠铭星,2,我要是想杀人那包去杀那些装精神病杀人的人,2025-11-21 02:14:11,0,11,0,281171808913,115579969085266,CAEiAggM
是八九点钟的太阳啊,5,也许我们无法找到一个完美答案，但至少我们要找到一个最坏结果。,2025-11-20 12:07:27,0,11,0,282978035280,115579969085266,CAEiAggM
三善蒲地韩公子,5,照理说，精神病人对于他身边的家人邻居甚至于社会大众，就像一个不稳定炸弹，不知道啥时候就会炸了，正常来说不是应该早早排除这种隐患吗？精神病人的存在除了拖累家人、威胁周围的人还有什么用处呢？难道是为了研究物种多样性吗？还是说精神病人会进化成精神异能者？！,2025-11-22 14:40:59,1,11,0,281299273361,115579969085266,CAEiAggM
红红K,4,老师好,2025-11-23 21:55:09,0,11,0,281439099057,115579969085266,CAEiAggM
快乐当然有-点,5,被精神病人杀死的人就该死吗？他们随时都可能犯病杀人是不是构成危害公共安全罪，如果说他还没害人不构成犯罪，那么酒驾醉驾没撞死人之前是不是也不构成犯罪？,2025-11-21 04:58:25,1,11,0,281174808529,115579969085266,CAEiAggM
麦先森森森森,4,如果人有基本判断能力，那就要对自己的行为负责。如果没有基本的判断能力，那他就不是人，可以比照动物伤人处理[doge],2025-11-20 20:56:25,5,12,0,283019171264,115579969085266,CAEiAggN
Godly-,6,成都女孩今日一审开庭,2025-11-20 13:29:09,0,12,0,281116521297,115579969085266,CAEiAggN
熟读唐诗好几首,5,正常罪犯都死刑，精神病反倒宽容处理，等放出来继续害人吗,2025-11-20 12:29:57,0,12,0,281111928145,115579969085266,CAEiAggN
紫月祭,5,这个问题真是难解决[笑哭],2025-11-20 11:54:28,1,12,0,281108936481,115579969085266,CAEiAggN
酥脆香辣虾,6,第一没有了[大哭],2025-11-20 11:49:39,0,12,0,282976568832,115579969085266,CAEiAggN
k2234456778,4,罗老师 注意身体健康,2025-11-26 11:09:53,8,12,0,283536336976,115579969085266,CAEiAggN
小猪喵喵吠,6,如果精神病杀人不犯法，那么杀精神病人也不犯法。,2025-11-25 19:22:16,1,12,0,281597304097,115579969085266,CAEiAggN
黑色不喜欢幽默,6,建筑老板，拖欠工资，我另一个人格给他宰了，咋算？,2025-11-21 09:52:34,0,12,0,283054959088,115579969085266,CAEiAggN
九牧阁下,6,精神病就不算是人了，杀了应该也不犯罪把,2025-11-20 12:57:38,0,12,0,281114132689,115579969085266,CAEiAggN
里昂没有向日葵,5,间歇性精神病怎么办啊[doge],2025-11-20 13:31:21,0,12,0,282985054192,115579969085266,CAEiAggN
甲木燃003,2,真精神病伤过人后应该关起来，而不是把他视为正常人。,2025-11-24 07:30:25,0,12,0,281463955137,115579969085266,CAEiAggN
话廾匸,4,五味杂陈,2025-11-20 11:52:43,0,12,0,282976881184,115579969085266,CAEiAggN
瑞贝卡果酱,5,有理智，知道自己动手，但是又自首。。。。。,2025-11-21 01:56:29,0,12,0,283041804096,115579969085266,CAEiAggN
砂糖JOJO,6,实践中非常难,2025-11-20 12:09:00,0,12,0,281110240257,115579969085266,CAEiAggN
华水清,4,早@[星星眼],2025-11-20 11:51:30,0,12,0,282976691824,115579969085266,CAEiAggN
高耗能牛角尖,5,反过来，把正在犯病的精神病杀了，是不是也不用追究责任,2025-11-20 18:08:15,31,12,0,281134621825,115579969085266,CAEiAggN
青叶摩卡咖-hymn,4,可以的，只要证明他威胁到你的生命安全,2025-11-20 18:16:50,19,12,281134621825,281135338769,115579969085266,CAEiAggN
徕维贝贝,5,那不行，别人可能给你扣一个正在犯病的精神病人的帽子，把你干掉，然后他还能逍遥法外,2025-11-20 18:21:35,8,12,281134621825,281135929345,115579969085266,CAEiAggN
此昵称已被使用请更换,6,如果你是受害人，那可以叫正当防卫或者紧急避险，如果你是路人，那可以叫见义勇为，但同时又得涉及一个用力程度的问题，能制服就尽量制服，后续不管出了啥事都跟你没关系，不得已把人插了，那后续的麻烦会接踵而来，哪怕最终法律判你无罪，你也得经受自己良心的考量。,2025-11-20 18:22:59,5,12,281134621825,283005536128,115579969085266,CAEiAggN
维小堡,6,要求是犯病的精神病人正在进行危险犯罪，对他人造成生命危害才能无罪。说白了就是正当防卫和紧急避险。这种情况下不管是什么人。,2025-11-20 18:23:02,14,12,281134621825,281135973377,115579969085266,CAEiAggN
猫乌奇,5,"如果是属于阻止他人的违法行为的话，应该不会追究，不过也看程度吧，比如说对方正在对他人的人身安全造成伤害之类的，
但如果对方只是单纯的发病，比如说情绪失控，而且对方没有对他人的人身安全和财产安全造成任何伤害，这个时候，你把他杀了的话，那肯定是要追究责任的",2025-11-20 18:23:04,0,12,281134621825,283005426608,115579969085266,CAEiAggN
纯爱战士异闻录,5,除非正当防卫，当然认定很严格,2025-11-20 19:05:27,0,12,281134621825,281139514385,115579969085266,CAEiAggN
冻僵的灰机,6,回复 @徕维贝贝 :你这么一说确实，死无对证，让不法的成本降低，绝对不是推进法律进步的提案。,2025-11-20 20:17:44,0,12,281135929345,281145753089,115579969085266,CAEiAggN
涼學姊的bass,6,精神病人之罪責能在有責性階層排除是因其無自我決定之可能性，正常人自無從適用之。,2025-11-20 20:59:07,0,12,281134621825,281149371601,115579969085266,CAEiAggN
激光测疯,5,这得智力缺陷到什么程度才能问出这种问题？,2025-11-24 10:44:01,0,12,281134621825,281473379553,115579969085266,CAEiAggN
大用亏了,5,只出一次手，如果刚好秒杀就是正当防卫，对方没还手的情况下下一次出手就是防卫过当或故意杀人。,2025-11-24 12:27:36,0,12,281134621825,283363836128,115579969085266,CAEiAggN
七秒の鱼梦鱼,5,“犯了罪然后装疯卖傻找关系弄了个精神病”这个就是精神病的漏洞，不仅伤害了真正的精神病人，也污染了法律,2025-11-21 17:55:14,0,12,0,283091576960,115579969085266,CAEiAggN
B站不bibi,5,管你精神病什么病杀人就得偿命，如果说精神病人发病杀人不犯法，那被杀的人白被杀了？,2025-11-21 09:26:24,0,12,0,281182069969,115579969085266,CAEiAggN
暧昧不明明,5,是真的不犯法,2025-11-23 00:51:36,1,12,0,281356110401,115579969085266,CAEiAggN
暮岁二一_,4,拉倒吧，精神病伤人杀人除非能证明当时确实犯病。不然还是犯法，但是被证实有精神病就会被关进精神病院。精神病院没人想进去，那里面比监狱还狠的多。别问我咋知道的,2025-11-26 21:20:54,19,12,0,283586488064,115579969085266,CAEiAggN
踏雪无痕踏雪无痕,6,我们村有个远房亲戚家属就是精神病，但是药物控制的很好，平常正常就在家，那种出来祸害人的，个人认为要追究的是家属[doge],2025-11-20 12:12:54,0,13,0,282978518928,115579969085266,CAEiAggO
火浣布花,6,既然精神病杀人不犯法 为什么杀掉精神病犯法,2025-11-20 13:50:46,0,13,0,282986333488,115579969085266,CAEiAggO
叁贰壹贰,6,同意某些情况下个人不负责任，未成年犯罪也是，但是这部分应该转移到监护人身上，也就是说不能因为施害方导致受害者的赔偿有所变化,2025-11-20 12:16:04,0,13,0,282978687184,115579969085266,CAEiAggO
霸气千年公,6,罗老师好，为什么没有精神病监狱？,2025-11-20 12:04:52,0,13,0,281109842097,115579969085266,CAEiAggO
是猫猫在呢,2,精神病人也有人权，但是我个人觉得当地可以给他们家属定期拨款，让家属全职轮流看管保护病人，减少一定的潜在威胁,2025-11-23 06:41:47,9,13,0,283244600816,115579969085266,CAEiAggO
不在1942,4,说的容易，说拿钱就拿钱啊,2025-11-23 21:57:12,5,13,283244600816,283320633696,115579969085266,CAEiAggO
小能猫蘑菇碳,6,最可怕的是间歇性神经病，我小时候小区有一个，经常看着一个人在小区乱逛，家里大人就叮嘱说离他远点，正常时候看的和正常人没区别，万一受什么刺激发病了，精神病人的监护人真的应该去注意，如果没有监护人的精神病真就该社区给去精神病院去,2025-11-21 18:48:15,2,13,0,283097048304,115579969085266,CAEiAggO
chaepwmuwm,4,精神病，抑郁症，自闭症，是因人随从自我的私欲，思想进入一个弯曲悖谬的状态，发病过程并不是一个简单的无法自控问题,2025-11-20 12:23:37,3,13,0,282979405968,115579969085266,CAEiAggO
chaepwmuwm,4,就像激情杀人，除了本身无法完全控制的冲动，但有人深层次的主观去迎合这种冲动。,2025-11-20 12:25:25,0,13,282979405968,282979509392,115579969085266,CAEiAggO
玛利亚保佑,5,我们附近的村庄，有一个男的杀了他女朋友闺蜜，这个闺蜜和男的是一个村庄的，她告诉女朋友这个男生是个混混，然后这个女朋友就闹分手，结果这个男生知道后把闺蜜直接大卸八块儿。这个男生家里直接请律师然后做精神病伪证，这个女朋友也不敢出面证明，尽管这个女孩的家人一再上诉都没法判刑。,2025-11-24 08:21:42,0,13,0,283347720832,115579969085266,CAEiAggO
Eden-05,5,根据ICD-11上的精神障碍分类来看，最典型的例子就是，精分和双相和其他典型的器质性病变，至于“多重人格”，也就是DID，中国不认可人格的独立性，仅从宽参考，生理个体仍需承担基本责任（不要再说多重人格就免刑了！没这个免刑案例！甚至解离性障碍也没有）多重人格也不是全是什么“反社会人格”，那是你小说看多了，也不全会抢夺身体，最重要的是！人格/意识体无法拥有主体没有掌握的现实世界的“真”知识，如果主体不会一门语言，那个人格/意识体如果说他会，那他掌握的只会是一门人造的架空的语言,2025-11-23 09:16:21,1,13,0,281372316465,115579969085266,CAEiAggO
CDZ屠苏,5,大家不要以为精神病人犯罪就可以免责，精神病医院里也有一些病人是在外面犯罪了被法院抓来强制医疗的而且身边是配有警察跟随的！,2025-11-22 10:45:53,1,13,0,281279198161,115579969085266,CAEiAggO
bili_53347126950,5,看情况吧，我陪审过一个案子，精神病人发作偷了辆车到处开，被诉盗窃。他的精神病还是检察官发现的。开庭时精神看起来正常。本来想判轻一点，法官劝说 已经在看守所呆了很久了判短了得立即释放，放出去没人给看病，还不如多判半年，治疗完了再释放。[喜极而泣][喜极而泣][喜极而泣],2025-11-20 22:38:06,0,13,0,281157978017,115579969085266,CAEiAggO
后备成员III,4,个人认为法律应该对精神病人，未成年人，老年人等特殊群体一视同仁，不应该采取不同的裁决方式，对他们的特殊待遇会激起公众对他们的反感，加深偏见。罗老师曾经抨击过清廷为了凑够凌迟刀数而将未成年犯人养至成年再施刑，但我认为这是否可以借鉴一下？应执行死刑的少年犯，可以刑拘至成年再执行死刑？以维护法律的公正？欢迎各位讨论。,2025-11-20 12:07:39,13,13,0,282977989312,115579969085266,CAEiAggO
观浪人,6,法律应该公平公正，而不是偏向。我是反对因为男性女性小孩老人精神病变态导致不同的判定结果,2025-11-22 06:06:58,0,13,0,283140550688,115579969085266,CAEiAggO
拾光未烬,6,我也可以有精神病，触发型，条件是看见其他精神病。,2025-11-20 14:50:49,0,13,0,282990175232,115579969085266,CAEiAggO
法华经修佛道,5,"我也抑郁焦虑躁郁分裂到不想活了。。。
现在好了，比以前更好了。以前看不懂的人情世故，现在秒懂。用李元芳的话说：如同多长了一双眼睛。
经里佛说业力所致。
不要过分迷信科学。换个方向豁然开朗。",2025-11-20 15:00:53,0,13,0,281122050769,115579969085266,CAEiAggO
Jayforme118,5,那怎么认定呢,2025-11-20 11:56:26,0,13,0,282977132112,115579969085266,CAEiAggO
不要呀我,6,三千万粉丝[笑哭],2025-11-21 09:54:36,0,13,0,283055087408,115579969085266,CAEiAggO
你干嘛丶哎呦丶丶丶,4,感觉罗老师沧桑了,2025-11-20 17:58:13,0,13,0,283003257888,115579969085266,CAEiAggO
POORMOUTH,5,有没有一个案例能让人接受从轻的,2025-11-20 12:16:03,0,13,0,281110607649,115579969085266,CAEiAggO
Garcia_No7,6,第一[星星眼],2025-11-20 11:48:40,0,13,0,281108652673,115579969085266,CAEiAggO
